Edad,ID empleado,Fecha contratacion,Años de experiencia,Viajes realizados,Km totales recorridos,Tiempo de inactividad total,Incidentes de peligro,Renuncia
42,522b849b-cbbe-4feb-80f0-07992c02458e,2021-07-29,16,1086,510403,88988,0,0
38,c45effec-71c2-40e5-a881-350d9ff92ddd,2019-05-20,12,1056,830063,72583,0,0
43,57eeb585-2c40-407a-9358-a9b54d860751,2010-05-17,5,3928,2574549,226741,0,1
37,01c56c5f-7d65-4a1a-8b40-a35229b612df,2021-08-01,0,741,466408,45734,0,0
34,2871ee3e-4d7b-4573-a55c-c8079445ba7b,2015-01-02,6,2413,1188216,115149,0,0
52,26157051-4cfe-421f-a87c-3e7d8dd4fb62,2011-06-21,25,3357,1227546,213503,0,0
48,ed14ed64-c3b2-4e5f-a8b7-d7c71882036d,2014-10-23,9,3317,1207327,214340,1,1
33,fbb476bd-6773-4612-9291-922e23208b65,2021-01-13,10,1136,613156,55634,0,1
44,fad0b3ab-b47a-4247-a0d5-29f03fe13665,2004-06-02,16,4599,3108220,91983,3,1
34,049d73de-0bc1-4f7e-a5cc-3e3e0f25f7de,2018-08-13,10,1811,887837,55821,0,0
30,1569ba86-d0e1-4d84-bd17-b1ec3b4deaa5,2016-10-14,3,2695,1204933,147427,2,0
48,27848344-4671-4a1a-8239-23ad3f095bd4,2011-11-05,13,2547,2199518,176745,0,0
26,9205d44b-2070-41fe-9f30-9e29e310da6c,2023-08-13,1,467,201508,20075,0,1
47,b282f3ae-1305-461e-8d26-14857c8f85e6,2012-04-12,6,2761,2161868,124761,2,1
37,393a032c-0e63-4a98-aa0b-1ed7f2334114,2015-07-17,1,1972,1025916,104509,0,1
38,80831abe-5805-4f24-9955-85334814b533,2015-12-06,2,2899,1160773,224097,0,1
43,76354921-c352-43e9-850f-0836a045e997,2005-05-28,5,3613,2248336,285259,2,1
44,1b694138-60cf-4151-93dc-8b39729c06a2,2002-04-27,14,6645,3449546,206335,0,0
33,d121b4a4-f024-40b8-bd76-e8607514b115,2013-12-11,6,2191,1101711,155252,1,0
45,ef9e6e0c-9ee9-48f4-9337-933872c1d26b,2009-08-10,6,4245,1842438,242899,4,1
40,3cae9d45-28a5-4763-ac5f-dc46f84be8f5,2013-05-06,18,3230,868692,125238,1,1
29,049f9bfd-f2e8-4c87-bd46-c19d86ae09e0,2018-05-15,5,2097,986719,134220,0,1
38,cb9c5ad8-510f-4d48-a7e2-cc77bf33d882,2018-12-27,17,1870,1014620,75781,0,1
51,fb686e9e-68a7-454a-89ac-24c304c80fd2,2000-08-21,20,6934,3787949,169361,2,0
53,295b8a96-e572-4367-879c-672297517229,1999-05-03,0,6153,3915206,243077,1,1
45,61cc7c5c-749e-4229-be46-d58f35828366,2017-06-28,23,1588,1169277,92111,0,0
30,0027c77c-31a1-42e6-8c65-092afa4c571e,2015-02-22,9,2760,1485870,177903,1,0
43,8cb4191f-169a-4192-abae-beeeeb47ae3e,2004-08-28,15,5233,2989645,257636,2,0
46,8998fbc2-a07f-4dd2-b813-4586b2474a2e,2013-02-19,14,2333,1776147,69308,0,1
45,c25358aa-8b9a-487e-8a8e-1e69f9b01689,2001-06-16,11,7639,2576445,120479,1,0
46,f8987b9f-3036-4cf1-adbf-638f55d2a094,2021-01-14,13,943,503314,75027,0,0
42,a8510cad-5e59-4bab-834b-9a48426b31fa,2023-07-21,17,295,209459,24767,0,0
39,84c2cd89-86ef-43ad-8144-b0ed87b6bf8f,2017-07-24,10,2390,897369,140740,0,1
35,8e3a9f36-1ca7-41c8-aa71-cc36c9be63ab,2015-09-10,2,2528,777445,161438,0,0
24,9b290764-015f-4133-9c95-500ca400295c,2022-10-05,0,696,220552,54136,0,0
42,48d79285-0f7d-414f-b50f-436e3e264555,2003-06-16,2,4448,2921028,235116,0,0
41,2931e921-f384-4923-976c-3cc3ddc79e77,2018-10-27,5,1533,978844,80819,0,1
44,480de21e-9739-4ca6-b272-85c48cb2a378,2017-06-03,9,2143,991913,147683,0,1
29,75bff448-199d-42ae-a456-af13a7453bb2,2018-06-16,8,1470,1399405,73051,0,0
45,81d3e583-3f40-4436-9b26-ee4524e6ebe4,2024-01-26,6,312,110567,21451,0,0
56,7f968164-dd18-40bd-ab0d-e8cba7d39118,2003-01-30,11,4786,3110212,203632,0,0
40,74d2be7c-97ec-4205-a4f9-cbf078c7c99f,2016-08-15,4,1820,1414284,78035,1,1
39,29a85312-6da6-408e-8259-1be8a26c45b7,2005-08-08,10,3605,3109891,130145,0,0
42,c07c9f07-52ad-4355-b6e6-76dd855f4247,2008-12-18,14,3625,2381032,259097,1,0
56,1a0939e8-fc2d-4a4f-ae88-2d0b0462158f,2022-08-27,19,549,399463,26746,0,0
31,8938f020-e853-46d2-85d1-0dcbc797a957,2023-02-24,11,593,260861,40877,0,0
41,c38ade70-152e-40c8-a835-d26f0f427831,2022-04-26,21,756,502351,52764,0,0
33,63079b2b-e338-44ea-9404-eb5045de14f4,2011-10-16,11,2789,2211208,133626,0,1
35,4053749e-c8ac-4bc8-a92a-ee2eca69e765,2013-11-29,12,2989,1158287,189793,1,1
39,c894f28e-a5f9-43ce-9688-c1d157ea28b4,2016-01-18,7,1965,1251165,118679,2,0
50,87c0acf7-2c5d-4da8-a4d7-ec6dcd8c1f0d,2018-05-10,17,1666,562599,79251,0,1
54,cd433cd0-1bbf-49a1-9594-0d6ead1391d7,1998-11-06,12,8220,4534394,116198,1,1
43,41edec37-29a0-48ce-8f86-aeaef62ad858,2019-07-14,18,1620,756849,80843,0,0
36,4934cfbf-29a4-4fdd-a64b-2547703a6ef8,2012-11-12,2,3415,2056895,217661,0,0
59,365d3dea-affa-49c6-b9d2-4d15b3c20745,2002-01-17,8,5172,2881526,238424,3,0
36,e6f4c726-0bf2-448c-8ec9-2cf106511f5f,2019-06-16,0,1146,420124,59382,0,1
35,f46b4895-89ca-48b9-9afc-76dec3963324,2016-08-06,9,2506,1755335,126747,1,0
25,14a74383-85aa-4b5a-8535-66e1f9e76563,2023-01-20,4,560,277935,27214,0,1
51,bb42c762-1ebf-446a-bff4-dbd0ac74a7e6,2013-03-09,0,3277,1181176,187612,1,1
47,75b9c377-1a07-491e-8c74-9987b7521a99,1998-02-15,14,8790,4361843,102859,14,1
59,4f0793c0-5dfd-426c-9ed7-fdebb4c16109,2004-01-30,15,4923,3949600,121617,1,0
28,378356d3-cf93-4ab7-9788-e7cef971b4e5,2017-05-25,7,2327,947004,101633,0,0
51,7305b31f-54cf-498e-9441-8044559bef68,2008-07-01,1,4404,2082122,320249,0,1
40,17c600a1-1b32-4eae-aea7-100caab51f68,2019-05-23,1,1252,778313,76350,2,1
46,2b677976-b568-4c33-964f-d1d2967af08c,2005-08-23,16,3715,1861802,174340,1,0
26,064121a2-efa3-41ab-aa0c-b17e4bd16db4,2021-03-01,4,1090,430624,56956,0,0
51,de65cb6d-1fc9-48db-9e16-82ff03af3cbd,2019-01-16,26,1384,1101350,87543,0,0
46,31425b24-a26e-4d28-99a1-b30e7091ca7c,2013-06-14,15,3329,1452053,140999,0,0
39,baf83e30-a1c5-40b1-941c-944f973398b3,2012-02-11,18,3719,1349039,139033,3,1
45,982f51df-a0b6-4797-80a5-937ac294eacc,2005-10-18,8,4825,2220080,215814,0,1
33,4d84d7e4-1504-408b-a8c5-d27619dff631,2021-01-02,5,1085,662019,63881,0,1
35,bc3bb88e-ea11-4383-9dcb-ef245af64cb8,2011-01-13,15,3873,990541,193364,4,0
36,8871fcc7-b16b-448d-a838-43cc623f199a,2018-02-05,1,1774,955930,78488,0,1
25,0617479f-40f7-428e-ad23-181d73b93f87,2022-10-24,4,730,469853,39839,0,1
46,1cca0c97-9158-455d-8554-c79787e8f9db,2019-02-05,0,1175,1135666,59823,0,1
49,c6e51cbb-b2dd-4190-8396-dde96312c86c,2000-11-10,14,7917,3514015,152594,4,0
34,875c64b3-c8de-4589-9ae2-9062452ff1d3,2019-03-19,2,1116,989855,70377,1,0
42,31d0ff54-fe01-43b7-9f03-ced3710d4197,2013-07-16,13,2476,1930002,194481,0,0
37,989bd407-45a2-48dc-876f-725eff63347a,2020-05-19,14,1368,593860,108641,0,0
42,483d15d1-b4e5-4d69-97c3-96404fb4aac6,2009-01-30,0,3136,2490479,221943,0,1
34,dea231b6-f5b9-4dfe-886e-754c1def42bb,2013-03-28,2,2634,2147885,108643,0,0
32,60ef9ee2-0bf0-458a-b9d1-d254c856fa60,2020-02-05,4,1039,460712,92021,1,1
48,c44ae6bb-ee4b-4e77-a4ff-940f1fb6f1eb,1997-09-21,7,7912,3970431,190047,3,1
39,c9a86063-ccd4-4809-ba9e-296935a9b1ee,2023-08-02,7,422,218635,33558,0,1
56,074675ca-675b-4485-86fd-270fd942c235,2020-04-24,35,931,634824,63699,0,0
40,41c307b3-bdf3-4766-9512-3fa5a23474bf,2012-05-25,2,3189,1637508,147337,1,1
32,d6f0133f-ca6e-433c-b7cc-ec8e12f05912,2015-10-03,5,2005,1266649,131999,0,0
49,a3b6e6b0-4ab0-4a2a-8879-c05b366dfe38,2016-11-25,13,2677,1132491,156474,1,1
45,0d9c595a-4822-441a-9329-2f66dd0f058e,2010-04-29,7,2943,2382031,79053,0,0
45,0416b9ec-5e95-46f6-9bf5-07b54f2bf7cd,2016-03-18,7,2417,1269156,124239,3,1
49,33a34ca4-4e39-409c-bdd7-e05ad3ba10a3,2008-02-09,21,4315,2091846,241764,1,0
34,209ad983-c081-4950-97f3-d5620fc43ec3,2014-12-10,9,2730,1055998,161558,0,0
38,bea3a634-b9a1-4abd-a5df-8483562e67bf,2006-09-01,15,5962,2109254,268479,0,1
38,4e771e6d-8438-4d82-83ea-b3ab5d2d1abc,2015-12-21,7,2137,1245459,95554,0,1
29,e15fd9a2-1718-41e7-ba7c-e9fb05f84053,2018-05-03,6,1993,732024,122836,1,1
37,13f46944-61f0-460b-9f05-4406bc024f4b,2014-05-07,16,2682,1681822,131493,1,1
50,0638318c-58c3-4c04-b084-2f14241fc216,2014-12-18,26,2847,1432290,137516,0,1
41,be1dd4b1-b3ea-450b-b8d7-e668df91eafb,2018-11-09,20,1488,1017174,70327,0,0
29,750dc472-1547-4732-bdb8-4e6287c83dfa,2015-04-13,2,2132,1079009,149847,0,1
27,8995ff50-3e86-4923-8d78-c7df7727c13c,2022-09-20,7,476,253178,33165,0,0
53,7057c3f8-be15-4c04-9e54-cf6645823f31,2001-04-06,27,4720,3848922,186667,3,1
39,2eae4506-3a0a-475c-862f-7bc5a3667e9f,2021-05-20,15,1220,497707,110599,1,0
34,1f105f41-7075-4716-9e85-55d266bdb681,2012-11-29,10,3648,1493748,200693,0,1
37,e84748d3-dd53-44bc-b23f-eb1f459be5ae,2021-01-04,17,907,615739,71834,0,1
28,b7ecc0ad-0cf5-402c-af26-2b92e4868b2b,2016-06-07,3,2269,1284898,129379,0,1
51,47a2bd6e-af57-4fad-812b-de09d20b4b0b,2004-04-14,23,5991,1902983,247758,1,0
36,19dca130-2b80-4b52-9d5b-e49493fb8725,2022-09-22,11,571,410547,26182,0,1
50,58860816-bbe2-446a-85ce-081f1b876137,2004-01-29,22,5206,2442823,238491,4,1
40,0055918e-8e11-43c6-87c2-066a92fe1bfb,2012-02-07,15,3756,2318712,51200,0,0
51,cb54906c-2e4c-4e82-bab3-501fd5063e46,2014-05-21,6,2326,957935,144560,0,0
42,3e108cab-f915-4324-84af-bc079f9af52d,2018-06-08,8,1746,922713,107276,0,0
46,5c695d89-7245-4145-a273-f1107a1c5aac,2005-06-28,10,4196,2408390,184836,2,0
45,83387503-1b83-4587-a43d-d1ecae0f7c86,2005-08-24,19,3573,1368634,197316,0,0
44,94c74b8e-9419-44e1-a28b-3176e2e38410,2016-04-26,17,2507,1300983,89696,0,0
42,16690d15-24c2-4f6f-88a7-e991a04e9144,2004-11-25,19,5794,1451225,392506,2,0
38,c21b1988-cdff-4ac3-bc71-1adf520060b5,2019-05-01,14,1914,696126,100544,1,1
55,1026c816-a06b-421a-9bb0-c2a0d27f5fa3,2022-02-21,21,631,483929,29701,0,0
32,50b4d5ac-dcab-4631-b9d4-357d7b68ed0c,2016-12-21,1,2381,920330,151190,1,1
40,8d38cdbb-53a7-4936-95f6-e4777ea8b71a,2022-01-10,13,1007,318245,64306,1,0
40,4366ecfb-fe50-4782-91e9-195c4f64f507,2018-08-21,18,1806,987043,91544,1,0
43,1a3fd2c4-dc19-44b0-873d-000cc78c4cb4,2012-07-05,15,4091,1525438,171269,0,0
36,5d4ce3a3-e63c-488a-bbef-580635ac13d9,2019-08-03,15,1828,646941,105846,0,0
42,5b090a13-6aeb-420c-9321-0a5262c0679f,2019-06-10,22,1715,945130,126743,0,0
38,73351b30-306b-46bc-82da-745cca87b3af,2011-07-09,6,4484,1278982,251087,1,0
27,8673404a-9292-41f6-9340-0554ba2a31f0,2020-05-04,5,1322,551913,79008,0,0
40,4dab0247-98ed-43a9-9db6-062a937b5e7b,2007-05-20,11,4538,2723455,218710,0,1
31,929c77f2-4367-462f-abd7-f1e017e9aa1a,2017-10-11,5,2339,678396,136313,0,0
26,dd3e09a9-4675-4125-998a-7d314833c783,2021-04-08,1,1184,700155,75509,0,0
41,d299d758-995d-4f45-bd63-0f7035e202c1,2018-09-07,5,1287,787387,80256,0,1
43,aa8e24d4-0c9a-4661-b1ec-a51b5f553192,2005-12-17,4,4356,2945614,203647,1,1
44,2d96ed36-abdc-4fcb-b043-961c154ce63c,2019-06-12,15,1262,876951,65837,0,0
44,7746c80e-04d3-4492-9dfc-43f1355d8880,2018-05-11,3,2093,839812,84179,0,0
24,8386f43a-4339-4051-8030-c5584ad13c9b,2020-10-20,2,945,496504,71796,0,1
29,679f9d19-1907-4812-ad1f-ee7b102397d5,2017-07-02,5,1739,970029,138042,0,0
55,c9657084-55f6-40ce-b294-07a4d641882d,2006-05-28,15,4847,2788864,136598,4,1
31,d324872b-a1c6-41d0-9f5d-273eaabe55f7,2023-09-27,10,276,141235,18734,0,1
44,61893a0b-d2a1-4b8c-aef3-ca3b90a65b26,2021-02-11,11,1308,375280,71319,0,0
34,24cd22cb-c29d-4b67-86a1-b28b303284f8,2017-03-04,1,2032,1368241,131107,0,1
40,22076510-9b9e-4e91-8784-4b6415bad624,2009-04-01,20,3349,1692812,186789,1,0
34,3b4929df-d99a-400d-811c-4892871e24e1,2017-09-03,12,1664,1035101,174689,0,0
44,e96a30a3-9d5a-4cd0-a3dd-1d5ca5dab566,2023-10-02,16,422,172253,24994,0,1
41,eaa0eb42-76cc-4cc1-b687-f4fab5ab218d,2020-04-19,16,1339,599507,110777,1,1
36,2dcd05d9-4f54-4344-b7c5-925cc5aa2114,2014-10-02,2,2608,1766231,181034,0,0
31,667e6e39-bb67-4762-a8cb-d2a89d4a72ef,2016-07-14,9,1994,1081723,127807,0,0
42,c253cba2-361b-466a-9864-579b8d6cf9bb,2023-06-07,4,544,203480,34911,0,0
30,2fa2483d-b88e-4f5b-beeb-1d6b7b2e294b,2023-09-25,5,423,171765,27749,0,0
43,99d4dc2a-604f-40e7-877d-f0dbd8df24ca,2018-02-28,4,2013,792272,115825,0,0
60,79cfdfaf-1fef-412f-b126-910cbad01635,2021-09-30,30,846,369898,67897,0,1
50,d7b61a7b-5245-4786-a4d0-8d3848147842,2008-06-17,7,5444,1891579,181732,0,0
45,e5fd5a9c-3f81-487e-85f8-e3ea579ebb8b,2021-01-28,6,1170,721203,65350,1,0
39,d82d2c54-ed50-49eb-84eb-0a7fe236a875,2011-11-10,2,3253,1977626,144296,0,1
24,5021d651-3be1-4439-bda7-20e2f37892be,2021-01-22,3,1325,483254,45269,0,1
29,29516bc1-4c30-4976-bbcd-5bdfb72e561f,2015-06-09,2,3049,1522575,177633,0,1
50,4739fef3-724f-4209-904f-1ca0486fcbe9,1996-09-06,16,8280,2320123,424501,1,1
33,57952f5f-5020-4a61-b725-c532e84a8083,2020-08-12,4,1340,764610,64820,0,1
34,45a93cb1-3658-475a-a31e-1b25c176c69c,2023-10-03,11,344,233610,27619,0,0
38,06285fe7-51f6-4c06-bc87-319ea6e12adc,2018-03-29,4,1777,1337605,56919,0,1
31,91d9c071-cf0d-42a8-b690-7d33be5b1dc0,2016-05-18,11,1850,1382835,102347,0,0
30,37a38673-b6a2-43da-8f88-8cac27b1951a,2023-07-27,3,430,224442,26532,0,0
39,7a9b2703-5b23-4754-abd6-08a34b00b20b,2017-05-03,2,1852,1295959,102977,0,1
32,0ea4e784-2dda-40e2-950b-675ad2272b9c,2020-08-04,3,1067,500891,67063,0,1
34,39660575-cf7f-4072-a2f9-fec19e711dff,2021-02-05,1,1305,472774,77129,0,1
33,90367576-a91c-4a6e-99da-cf8777356268,2014-12-29,6,2102,1281156,106285,0,1
44,d9a41bf8-437e-4f5c-8ec3-69185436aadc,2008-05-11,6,5106,2820475,166934,0,0
38,ac3bcace-04a5-4c2a-8d7d-8e427783bcd2,2014-07-14,16,2378,1093179,180966,0,0
38,a1ca5777-0afb-494b-a2f2-3a3aadc59b95,2007-10-14,9,3246,1733226,149268,2,1
44,375e84fd-4812-4aac-be11-5581d2ec4822,2021-09-10,5,654,467794,64094,0,0
38,66d1728e-65f0-4045-b82a-a8d37b628310,2021-06-22,8,905,549178,46370,1,0
37,79748134-2a6c-4189-b01c-8c060608753f,2017-08-26,3,1870,806059,115793,0,1
43,026be25f-b5aa-4bbe-a35f-789f6300fd43,2009-02-02,4,3687,2369731,191519,1,1
45,c7459b74-c1cd-42e3-99b4-a2513b07e1ea,2009-07-29,7,4370,2616233,155076,4,1
38,d3ac2976-39d6-45c8-b7dd-594b6b23f785,2022-11-01,2,590,379577,49512,0,1
40,110a201a-09d2-471b-ae53-6439f3c60991,2005-01-04,3,3898,2784397,202167,0,1
33,0a1d6106-1267-4e2f-9725-76b9a645749e,2020-03-15,13,1158,621066,66492,0,1
33,c166cc50-c4ff-408f-8937-d4e7dc35d6ca,2019-07-03,9,1118,1010941,87755,0,1
46,03285cb0-b310-477e-8324-5c8a0a122c54,2007-12-18,24,3299,2206792,123080,0,0
43,ef528039-d62e-447c-b87f-2485add0dcb1,2002-06-11,6,4840,3528970,156196,0,0
43,08a38da2-ba73-4ead-a6c1-69a4e7842d89,2008-12-07,20,4625,3003495,177508,2,0
42,74232fe5-a1b8-4d43-8520-62040f1e7b01,2003-03-06,8,6251,3347493,225309,1,0
40,53fb571e-0604-440f-84b7-e037949bc3ef,2020-06-01,3,1464,468583,95775,0,1
45,e06fef15-45aa-47ab-ad0e-3995085c3dd0,2008-09-15,20,4824,1508028,230220,0,0
47,73127a64-8597-479f-9265-e334aad48a10,2001-10-20,1,6094,2783376,220190,1,1
47,d0dbdb03-56e4-4e75-b790-6d7c920b6bde,2010-06-07,11,3363,2188775,203260,1,0
39,2c43e13d-ed83-4284-990e-5488d76e01ab,2017-04-16,16,1444,1108936,89264,1,0
51,ef35de42-a8aa-4523-a51d-ec2c437a4170,1995-08-18,19,8186,5680600,41534,7,1
41,3f5882b9-ef6a-49ba-8e03-7f30222de059,2021-03-17,11,889,556042,41811,0,1
45,d7571ec2-0566-41be-963f-27f83602c63d,2013-11-25,9,2468,1332132,186986,1,1
42,4f02e3e5-5c69-472f-8aa0-6341c9bd4e4c,2004-12-18,1,6565,1913356,228848,2,1
41,f1060944-610b-4d8e-95e9-29ea6ed92511,2005-04-08,21,4139,3229709,179515,0,0
34,bad1da1a-516e-4b9d-8105-00802891715c,2010-06-14,2,2756,1878294,194296,3,1
45,1c147c8f-57f4-4895-ad59-4c1886ee4c06,2002-01-22,6,7424,1936824,358079,0,1
60,1b9d4803-5d99-4ae7-93a7-73186127359a,2022-09-09,9,562,318009,28822,0,1
37,92d4193e-0ca6-4ef5-91e1-c2141ab4a658,2008-05-15,16,4032,1658271,153270,0,0
40,6eb4889e-e339-4eaf-855f-e570382e17b4,2015-08-11,16,1857,1102662,157782,0,0
36,e02bdb23-2577-4c59-ac6d-c15ff2127e06,2013-09-30,7,2758,1461565,107420,1,0
36,7910bca4-9c5a-4344-8a40-f114f25ab447,2017-11-11,16,2370,740321,116235,0,1
52,6ca13567-e170-46e6-9f07-f4bb831a91b3,2000-08-02,1,6980,2791757,274915,2,1
34,7d1abfc5-2d28-46b5-b906-187106c2f8e6,2016-02-10,13,2280,960585,122539,0,1
36,88019752-ae67-44ea-ba70-81d353c8529b,2010-08-25,1,3303,1551454,198872,1,1
27,e64d1381-8865-48ec-9b56-6c67b1eb2f87,2022-10-23,3,555,231648,22463,0,1
33,a6a6c3b2-be33-4bbd-9f91-aea2603e5529,2021-10-06,0,924,386732,54298,0,1
26,54aee7ba-aecf-4343-9428-6db49392a233,2021-07-11,6,799,370025,58798,0,1
45,cc410508-7442-4615-a2a2-4ee258920220,2024-01-18,23,228,161946,17276,0,0
60,9d1d7f75-d51d-4002-bdcb-8cbf430e30c8,2004-02-02,23,5992,2817960,183386,2,0
37,f7d63eda-92ac-4eb9-a6ef-53943e891a50,2019-02-19,3,1866,981161,75749,0,1
26,52dc0218-cff1-4290-8b6c-84e9c49c4b6c,2020-10-28,1,1364,793983,81279,0,0
47,4b57d2f2-0c19-4819-9a07-3a7c7d3f8237,2022-04-12,12,881,426012,36157,0,1
34,0954b430-3023-4f55-92ce-da87f49c0459,2021-10-12,4,880,477055,71276,0,1
50,cf5cbaa4-27a5-4dd5-987e-5005d35ad7e2,2006-02-12,0,5673,2846992,200167,1,1
37,ff989e3a-0701-4d26-902c-bcc143af0740,2018-12-22,11,1968,875746,90158,1,0
34,a9267fdd-21d3-4330-8961-40cc73367a04,2021-02-28,9,744,517571,34166,0,0
38,c5c93448-dd48-4ef2-97d4-2ec696510454,2020-01-19,17,1241,649417,62721,0,0
46,8ba370eb-0eca-44e0-8e92-17cc3f084915,2018-08-02,12,1397,644644,51792,0,0
38,803b256f-5c14-4a34-9816-d68653a96113,2012-12-17,6,4005,1859075,193230,1,1
36,3ab324ca-f58a-4766-9555-c56b1a9b7ce9,2021-06-26,8,1171,467035,56515,0,0
38,926a3d60-77cf-4448-af42-e16a5930fcf2,2017-08-23,3,2254,1279996,127678,0,0
29,98b81f3d-4bd8-494f-a29c-ed55466ecd7f,2017-12-24,6,1622,1110505,104000,0,1
43,1ac5ea5c-00f0-4251-be1c-1f11d655e0d5,2012-05-11,18,4119,1402743,250286,0,0
25,3a34798e-10d4-4be3-86c3-14e2562b2f64,2021-03-07,0,744,654364,48542,0,0
36,61b8c133-ff6d-431e-84c5-fcb92c7c0d8c,2020-02-26,5,1052,265607,86122,0,0
46,1f0a9b2b-df01-43a3-8a7e-98e640d6f1b8,1999-12-07,23,6882,4648716,167480,1,1
42,1d12766e-b253-4274-8a4f-5ca2fe654cb2,2015-01-25,11,3013,895905,179282,0,0
44,2732da90-36d1-461e-938a-68de04afa1a4,2017-04-14,13,2456,1121294,139974,0,1
39,1c0ad439-5894-43c8-a4e2-544b4fb3772c,2006-12-30,14,4115,2549506,156438,0,0
49,09a0e9e8-81a0-442b-94ae-32fa1761c0c9,2005-03-05,17,4791,3211690,133148,1,1
47,157aea25-4a11-4619-9da9-18092b3cc539,2007-08-08,1,4374,2076562,268304,2,1
43,92f5f80d-ef63-44bc-abca-b238061e5942,2003-10-14,19,3988,1392801,257973,2,0
47,0567ab45-9939-4c18-a6e5-24aa0a372486,2022-08-03,25,795,304711,58168,0,0
46,f0d82c0a-a0ee-48f6-b2c5-5cd178d27711,2002-05-27,1,5280,2764130,187950,0,0
36,db3082c8-fd70-46d5-afad-ebddbf3f76bb,2013-04-30,2,2506,804357,209861,0,1
29,70e901c5-1dbd-45f0-a92d-f7c64a950d97,2020-12-05,7,1026,547065,59000,0,0
43,61d73253-565e-4e94-b45a-1f26bcaadbcf,2018-04-10,14,1973,664316,92773,0,0
44,704a9e67-cf7f-4ab8-a463-767a9affed29,2021-08-26,9,1088,515672,55882,0,0
48,17b7f436-00a1-4b3f-bb35-ae92477a1bf4,1997-11-01,15,5850,3297190,320389,0,0
32,0d809157-d27c-4693-b3bc-8f999b7c5853,2022-06-19,9,561,499791,25150,0,0
32,055a292c-9c65-4ae2-aca4-8a6ae4b79559,2021-01-20,6,1317,494588,64190,0,1
43,74eaff94-b533-4c3f-82e2-c12bf0a11a96,2008-04-13,3,4441,2370403,324968,1,1
39,7c5b3aec-0e40-4e0e-9c91-fa6e2bef1f48,2010-09-07,1,3418,1760995,212322,0,1
24,18391dd6-b8db-4bdb-bb99-b38f46badfe2,2023-07-11,2,347,131862,18406,0,1
43,fd10ed63-9985-4f89-b52d-b31480418e9b,2005-06-15,22,6465,2401751,170862,0,0
25,c6055574-4fe4-401e-a5be-11a7c33b34c0,2021-08-13,3,1020,531713,35739,0,0
32,d6ee50a1-4e9b-4523-ad55-2fdacddd44a2,2013-12-28,4,2396,1624887,129651,0,0
50,5d33f0ff-ce73-45ba-9e40-2044fa7e22a6,2021-08-21,28,691,420581,51362,0,0
54,c88bdb31-4013-42a9-93ca-a734d66db949,2022-12-04,13,474,190969,42163,0,0
30,18a89046-c22e-40c5-99cd-be964d4d9c38,2017-10-19,5,1611,1080187,48405,0,0
37,b66d07a5-4270-4d53-9a4c-8005af0056bd,2021-08-14,2,705,496708,29352,0,0
40,ed1445cd-63e1-47a6-987f-1bcfdced7065,2013-09-03,15,2484,1752133,124543,0,0
54,36a04a5d-f99a-4caf-a08c-742b1c7a86c9,2023-10-04,24,281,168628,30864,0,0
36,fee1f55b-a4be-4744-955a-25ae47495f24,2011-09-12,13,3202,1058814,220919,3,1
36,6539369d-91f5-4a8c-a141-87921b607972,2009-10-13,5,3901,2206193,191265,2,1
52,68c3e764-a5c2-4b24-91e3-eaa8dd4ccbe7,1999-11-09,14,6305,3228638,155708,2,0
37,3f6108a2-fc77-41a2-9a84-5a432d9eec56,2007-11-20,3,5248,2911483,80346,4,1
45,2b13cb2f-6df9-4645-9dae-ea39cefdc402,2001-08-09,25,5176,3031529,213359,8,1
28,0209d90c-8b6d-4ad9-9226-3611048b4ff1,2020-08-13,0,1419,575308,81937,0,1
38,970a79f8-9bf5-480e-9908-85f3ffcc78cc,2016-12-31,12,2574,1143240,125789,0,0
26,df8e254c-b7d0-4bec-8701-2cf4f5cc7ab6,2018-10-17,4,2056,703325,106828,0,1
31,87aec4f8-dd41-4863-8cae-dbb5f065d261,2013-12-23,1,2338,1219218,107132,0,1
46,45e8cb15-325e-40d3-8226-f88a101a2b6f,1998-11-21,9,5741,3283789,168652,0,0
39,feec546b-6bd8-439c-ad22-9c2b94955345,2009-07-30,0,4267,1573360,285846,0,1
37,6cd863a3-8187-47db-9c16-9e2b87695212,2020-09-25,10,900,536645,43348,0,0
34,84928a66-a689-4d5d-a18e-57ce37ec86fa,2010-12-12,14,2774,2623321,120481,0,0
38,0d138bd4-7af7-4895-941f-6a3949b30b30,2007-02-17,8,3487,2854876,155847,0,0
42,f66dcd3c-4929-4683-89cb-c0722ae0ae2d,2009-07-09,22,4242,2140710,219897,0,0
47,5cc25e1d-a6f6-4a5e-a3e3-6e0c5b4f1bfa,2001-01-13,3,7243,4178544,105958,2,0
20,154bc51c-f8e5-481d-8b6b-2dcf29616674,2024-03-01,0,220,103663,17834,0,1
33,7f86a7c1-1ba8-4a83-a50b-7ef8d6d2f38e,2011-11-26,12,4230,2660495,122705,1,0
41,73bb315b-c26e-4414-abac-e3f2801d99a6,2022-03-12,19,886,339778,52852,0,0
39,36830115-1f31-4b20-9362-6c8d2e45c671,2007-10-06,6,3374,3243495,201007,0,1
43,e1302d2e-e0ca-42ed-b494-898d6c1a6a65,2022-11-22,16,550,423260,25890,0,1
42,25d8129b-a9e4-4803-8a2f-19296837746a,2016-09-16,20,1628,647682,117754,0,0
37,5ff0ec4a-7403-4173-9dbd-e696513fa924,2021-11-13,13,1042,562710,77278,0,1
